page_id,page_name,publish_time,duration_sec,caption_type,post_type,languages,funded_content_status,impressions,reach,video_views_3sec,video_views_1min,seconds_viewed,avg_seconds_viewed,viewers_3sec,viewers_1min,video_views_3sec_boosted,video_views_1min_boosted,video_views_3sec_organic,seconds_viewed_boosted,avg_seconds_viewed_boosted,reactions,comments,shares,seconds_viewed_recommendations,seconds_viewed_followers,seconds_viewed_shares,avg_seconds_viewed_recommendations,avg_seconds_viewed_shares,avg_seconds_viewed_followers,video_views_1min_recommendations,video_views_1min_followers,video_views_1min_shares,estimated_earnings_usd,ad_cpm_usd,ad_impressions,engagement_rate,view_completion_ratio,impressions_per_sec,lag_impressions,rolling_impressions,pct_change_impressions,is_crosspost,is_share,published_date,published_time,day_of_week,month,year,is_weekend,hour,time_of_day,week_of_year,quarter,time_since_last_publish_hr,views_impressions_ratio
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,1.0,1.0,1,1,114.867,114.867,1,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,114.867,0.0,0.0,114.867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009615384615384616,0.0,0.14285714285714285,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,1.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.28571428571429,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.571428571428573,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,1.0,1.0,0,0,1.609,1.609,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,0.0,1.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,1.7142857142857142,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,2.0,10.0,-0.5,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.2857142857142858,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,2.0,2.0,1,0,14.908,7.454,1,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,14.908,0.0,0.0,0.0,7.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,8.0,5.0,-0.75,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,2.142857142857143,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,1.75,1.75,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.142857142857143,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,1,1,94.198,94.198,1,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,94.198,0.0,0.0,0.0,94.198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,1.0,1.0,1,1,70.486,70.486,1,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,70.486,0.0,0.0,0.0,70.486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009615384615384616,1.0,19.571428571428573,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,1.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,521.4285714285714,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,6.0,1.0,-0.8333333333333334,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
